brand,dtime,atime,price,dcity,acity,flight_type,class_type,ddate,flytime_hours
Vietnam Airlines,13:45:00,17:55:00,2583000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,2589000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,2660000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,2688000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,2918000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,2956000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,3005000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,3180000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,3479000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,4460000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,5586000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,20665000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
Vietnam Airlines,13:45:00,17:55:00,20736000,vinh,pleiku,oneway,economy,2023-12-11,4.166666666666667
VietJet Air,10:55:00,12:15:00,1426000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2535000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2832000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2855000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2879000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2923000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,2986000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,3095000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,3362000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,4788000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,6739000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,7780000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,8155000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,10:55:00,12:15:00,8361000,vinh,buon-ma-thuot,oneway,economy,2023-12-11,1.3333333333333333
VietJet Air,22:00:00,06:05:00,3157000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,3157000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,3524000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,3524000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,3717000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,3717000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,4788000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,4788000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,4889000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,4889000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,7280000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,7280000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,7950000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,7950000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,8055000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,8055000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,8425000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,8425000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,9237000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,9237000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,9777000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,9777000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,10318000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,10318000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,06:05:00,13561000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
Vietnam Airlines,22:00:00,06:05:00,13561000,vinh,rach-gia,oneway,economy,2023-12-11,8.083333333333334
VietJet Air,22:00:00,14:40:00,3151000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,3151000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,3310000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,3310000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,4735000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,4735000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,8901000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,8901000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,9657000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,9657000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,9762000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,9762000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,10011000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,10011000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,10047000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,10047000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,10587000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,10587000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,10858000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,10858000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,22:00:00,14:40:00,21180000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
Vietnam Airlines,22:00:00,14:40:00,21180000,vinh,ca-mau,oneway,economy,2023-12-11,16.666666666666668
VietJet Air,09:20:00,13:35:00,3451000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,3451000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,2802000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,2802000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,2854000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,2854000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,2958000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,2958000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,3064000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,3064000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,3169000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,3169000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,3221000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,3221000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,3503000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,3503000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,4467000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,4467000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,6739000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,6739000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,7399000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,7399000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,7779000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,7779000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,20878000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,20878000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,09:20:00,13:35:00,20930000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
Vietnam Airlines,09:20:00,13:35:00,20930000,vinh,con-dao-island,oneway,economy,2023-12-11,4.25
VietJet Air,06:15:00,07:50:00,1472000,vinh,Da-lat,oneway,economy,2023-12-11,1.5833333333333335
